pcode,year,month,rainfall_mm,rainfall_historic_avg_mm,rainfall_anomaly_pct,rice_price_usd_per_kg,flour_price_usd_per_kg,oil_price_usd_per_l,lentils_price_usd_per_kg,avg_food_price_usd_per_kg,debt_service_total_usd,debt_stock_pct_gni,debt_stock_total_usd,date
BD10,2005,2,19.250593000000002,36.593272,-47.39308089202845,0.25,0.34,0.93,0.79,0.25,812105988.3,25.5020847255283,18503086016.3,2005-02-01
BD10,2005,3,133.07984140000002,99.255492,34.07806330756994,0.25,0.34,0.93,0.79,0.25,812105988.3,25.5020847255283,18503086016.3,2005-03-01
BD10,2005,4,142.108038,221.155743,-35.74300351766131,0.25,0.34,0.93,0.79,0.25,812105988.3,25.5020847255283,18503086016.3,2005-04-01
BD10,2005,5,310.041637,508.682385,-39.050054387080856,0.25,0.34,0.93,0.79,0.25,812105988.3,25.5020847255283,18503086016.3,2005-05-01
BD10,2005,6,677.6524400000001,888.34484,-23.717411360210065,0.25,0.34,0.93,0.79,0.25,812105988.3,25.5020847255283,18503086016.3,2005-06-01
BD10,2005,7,755.07274,1092.24822,-30.869858501577603,0.25,0.34,0.93,0.79,0.25,812105988.3,25.5020847255283,18503086016.3,2005-07-01
BD10,2005,8,921.97917,839.2185400000001,9.86163032098884,0.25,0.34,0.93,0.79,0.25,812105988.3,25.5020847255283,18503086016.3,2005-08-01
BD10,2005,9,654.825555,671.755974,-2.5203228040068058,0.25,0.34,0.93,0.79,0.25,812105988.3,25.5020847255283,18503086016.3,2005-09-01
BD10,2005,10,548.498545,404.563576,35.5778368441157,0.25,0.34,0.93,0.79,0.25,812105988.3,25.5020847255283,18503086016.3,2005-10-01
BD10,2005,11,40.5581033,84.517515,-52.012191437478975,0.25,0.34,0.93,0.79,0.25,812105988.3,25.5020847255283,18503086016.3,2005-11-01
BD10,2005,12,9.0463767,16.4037775,-44.85186902833814,0.25,0.34,0.93,0.79,0.25,812105988.3,25.5020847255283,18503086016.3,2005-12-01
BD10,2006,1,7.9225297,10.6981731,-25.945022332831762,0.25,0.34,0.93,0.79,0.25,712935810.5,26.5815575749539,20160932717.1,2006-01-01
BD10,2006,2,19.2081681,36.593272,-47.509017231364275,0.25,0.34,0.93,0.79,0.25,712935810.5,26.5815575749539,20160932717.1,2006-02-01
BD10,2006,3,36.6880105,99.255492,-63.03679548533194,0.25,0.34,0.93,0.79,0.25,712935810.5,26.5815575749539,20160932717.1,2006-03-01
BD10,2006,4,153.708036,221.155743,-30.497832018768783,0.25,0.34,0.93,0.79,0.25,712935810.5,26.5815575749539,20160932717.1,2006-04-01
BD10,2006,5,823.496714,508.682385,61.88819158736939,0.25,0.34,0.93,0.79,0.25,712935810.5,26.5815575749539,20160932717.1,2006-05-01
BD10,2006,6,565.587348,888.34484,-36.33245531093533,0.25,0.34,0.93,0.79,0.25,712935810.5,26.5815575749539,20160932717.1,2006-06-01
BD10,2006,7,775.26192,1092.24822,-29.0214526511199,0.25,0.34,0.93,0.79,0.25,712935810.5,26.5815575749539,20160932717.1,2006-07-01
BD10,2006,8,527.188674,839.2185400000001,-37.18100245974071,0.25,0.34,0.93,0.79,0.25,712935810.5,26.5815575749539,20160932717.1,2006-08-01
BD10,2006,9,868.608686,671.755974,29.304199682487674,0.2575,0.34,0.93,0.79,0.79,712935810.5,26.5815575749539,20160932717.1,2006-09-01
BD10,2006,10,114.5180494,404.563576,-71.69343554546789,0.265,0.34,0.93,0.786,0.64,712935810.5,26.5815575749539,20160932717.1,2006-10-01
BD10,2006,11,39.4068507,84.517515,-53.374338206701886,0.2725,0.34,0.93,0.782,0.49000000000000005,712935810.5,26.5815575749539,20160932717.1,2006-11-01
BD10,2006,12,7.92042168,16.4037775,-51.715867397006576,0.28,0.34,0.93,0.778,0.34,712935810.5,26.5815575749539,20160932717.1,2006-12-01
BD10,2007,1,10.3739131,10.6981731,-3.0309847949646715,0.2875,0.37,0.93,0.774,0.37,1008245604.3,25.4056316582734,21523544177.4,2007-01-01
BD10,2007,2,106.87430979999999,36.593272,192.0599988981581,0.295,0.37,0.93,0.77,0.5700000000000001,1008245604.3,25.4056316582734,21523544177.4,2007-02-01
BD10,2007,3,47.3652175,99.255492,-52.27949955655854,0.3025,0.38,0.93,0.73,0.5549999999999999,1008245604.3,25.4056316582734,21523544177.4,2007-03-01
BD10,2007,4,316.72121300000003,221.155743,43.21184189189246,0.31,0.385,0.93,0.73,0.52,1008245604.3,25.4056316582734,21523544177.4,2007-04-01
BD10,2007,5,207.182077,508.682385,-59.27083714526502,0.29,0.39,0.93,0.79,0.49,1008245604.3,25.4056316582734,21523544177.4,2007-05-01
BD10,2007,6,1120.707495,888.34484,26.15680809267718,0.31,0.395,0.93,0.83,0.57,1008245604.3,25.4056316582734,21523544177.4,2007-06-01
BD10,2007,7,1736.92013,1092.24822,59.02247293202273,0.31333333333333335,0.4,0.93,0.85,0.7266666666666667,1008245604.3,25.4056316582734,21523544177.4,2007-07-01
BD10,2007,8,814.823205,839.2185400000001,-2.906910874490457,0.31666666666666665,0.42000000000000004,0.9500000000000001,0.86,0.86,1008245604.3,25.4056316582734,21523544177.4,2007-08-01
BD10,2007,9,888.2181879999999,671.755974,32.223340376277754,0.32,0.44,0.97,0.9,0.32,1008245604.3,25.4056316582734,21523544177.4,2007-09-01
BD10,2007,10,638.762038,404.563576,57.88916152946007,0.33,0.46,0.99,0.94,0.725,1008245604.3,25.4056316582734,21523544177.4,2007-10-01
BD10,2007,11,196.3270053,84.517515,132.29150229984873,0.34,0.55,0.992,0.98,0.6233333333333334,1008245604.3,25.4056316582734,21523544177.4,2007-11-01
BD10,2007,12,15.5725955,16.4037775,-5.06701581388799,0.39,0.56,0.994,0.98,0.39,1008245604.3,25.4056316582734,21523544177.4,2007-12-01
BD10,2008,1,20.447167399999998,10.6981731,91.12765524423978,0.405,0.57,0.996,0.98,0.57,940729371.1,23.6567567728032,23346917708.3,2008-01-01
BD10,2008,2,27.8806331,36.593272,-23.809401083346682,0.42,0.615,0.998,0.98,0.7,940729371.1,23.6567567728032,23346917708.3,2008-02-01
BD10,2008,3,41.73386,99.255492,-57.95309744673877,0.44499999999999995,0.66,1.0,1.04,0.8500000000000001,940729371.1,23.6567567728032,23346917708.3,2008-03-01
BD10,2008,4,62.516733,221.155743,-71.73180666621892,0.47,0.645,1.002,1.12,0.795,940729371.1,23.6567567728032,23346917708.3,2008-04-01
BD10,2008,5,396.284583,508.682385,-22.09587068756077,0.47,0.63,1.004,1.165,0.55,940729371.1,23.6567567728032,23346917708.3,2008-05-01
BD10,2008,6,1007.310155,888.34484,13.391794452253478,0.4725,0.6,1.006,1.21,0.905,940729371.1,23.6567567728032,23346917708.3,2008-06-01
BD10,2008,7,1275.060334,1092.24822,16.73723157910022,0.475,0.6,1.008,1.25,0.6,940729371.1,23.6567567728032,23346917708.3,2008-07-01
BD10,2008,8,872.4859,839.2185400000001,3.964087828660212,0.4775,0.58,1.01,1.29,0.935,940729371.1,23.6567567728032,23346917708.3,2008-08-01
BD10,2008,9,562.5897239999999,671.755974,-16.25087892407788,0.48,0.59,1.012,1.3,0.79,940729371.1,23.6567567728032,23346917708.3,2008-09-01
BD10,2008,10,465.6758829,404.563576,15.105736286056548,0.5,0.59,1.014,1.275,0.5449999999999999,940729371.1,23.6567567728032,23346917708.3,2008-10-01
BD10,2008,11,49.072464499999995,84.517515,-41.93811247289986,0.43,0.52,1.016,1.25,0.43,940729371.1,23.6567567728032,23346917708.3,2008-11-01
BD10,2008,12,8.483267399999999,16.4037775,-48.28467162517903,0.43,0.45,1.018,1.225,0.44,940729371.1,23.6567567728032,23346917708.3,2008-12-01
BD10,2009,1,7.4919630999999995,10.6981731,-29.969696414801895,0.4,0.4,1.02,1.2,0.6666666666666666,1032147833.3,22.9455982553559,25377795050.4,2009-01-01
BD10,2009,2,16.9156784,36.593272,-53.77380191637413,0.38,0.38,1.022,1.15,0.7649999999999999,1032147833.3,22.9455982553559,25377795050.4,2009-02-01
BD10,2009,3,105.9101462,99.255492,6.704570261965953,0.37,0.36,1.024,1.13,0.62,1032147833.3,22.9455982553559,25377795050.4,2009-03-01
BD10,2009,4,117.6555991,221.155743,-46.79966366507606,0.33,0.35,1.026,1.18,0.755,1032147833.3,22.9455982553559,25377795050.4,2009-04-01
BD10,2009,5,597.037146,508.682385,17.369337646712495,0.32,0.33999999999999997,1.028,1.24,0.78,1032147833.3,22.9455982553559,25377795050.4,2009-05-01
BD10,2009,6,602.493561,888.34484,-32.17796357099345,0.305,0.32999999999999996,1.03,1.25,1.1400000000000001,1032147833.3,22.9455982553559,25377795050.4,2009-06-01
BD10,2009,7,1421.78575,1092.24822,30.170571484199815,0.29,0.32,0.99,1.355,0.64,1032147833.3,22.9455982553559,25377795050.4,2009-07-01
BD10,2009,8,1130.781812,839.2185400000001,34.74223436484135,0.29,0.31,0.975,1.46,0.875,1032147833.3,22.9455982553559,25377795050.4,2009-08-01
BD10,2009,9,615.218976,671.755974,-8.416299994080893,0.31,0.3,0.96,1.43,0.87,1032147833.3,22.9455982553559,25377795050.4,2009-09-01
BD10,2009,10,448.2666548,404.563576,10.802524347866653,0.31,0.29,0.9450000000000001,1.4449999999999998,0.3,1032147833.3,22.9455982553559,25377795050.4,2009-10-01
BD10,2009,11,62.3209475,84.517515,-26.262683539618976,0.33,0.31,0.93,1.46,0.7575000000000001,1032147833.3,22.9455982553559,25377795050.4,2009-11-01
BD10,2009,12,7.97839274,16.4037775,-51.362466724509034,0.35,0.33,0.9,1.48,0.765,1032147833.3,22.9455982553559,25377795050.4,2009-12-01
BD10,2010,1,7.9046113,10.6981731,-26.112512612083272,0.39,0.345,0.95,1.4066666666666667,0.6699999999999999,1106277181.1,21.3233746649766,26571755072.0,2010-01-01
BD10,2010,2,47.1193679,36.593272,28.765112614143938,0.396,0.36,0.95,1.3333333333333333,0.655,1106277181.1,21.3233746649766,26571755072.0,2010-02-01
BD10,2010,3,75.0801044,99.255492,-24.35672536890957,0.402,0.35,0.94,1.26,0.85,1106277181.1,21.3233746649766,26571755072.0,2010-03-01
BD10,2010,4,100.7299061,221.155743,-54.45295485724737,0.408,0.345,0.88,1.17,1.025,1106277181.1,21.3233746649766,26571755072.0,2010-04-01
BD10,2010,5,594.057961,508.682385,16.78367061992917,0.414,0.34,0.92,1.1581818181818182,0.63,1106277181.1,21.3233746649766,26571755072.0,2010-05-01
BD10,2010,6,1058.928335,888.34484,19.202396110051147,0.42,0.35,0.92,1.1463636363636363,0.5633333333333334,1106277181.1,21.3233746649766,26571755072.0,2010-06-01
BD10,2010,7,715.16918,1092.24822,-34.52320023007224,0.43,0.355,0.9525,1.1345454545454545,0.43,1106277181.1,21.3233746649766,26571755072.0,2010-07-01
BD10,2010,8,611.8052660000001,839.2185400000001,-27.098218540310132,0.45666666666666667,0.36,0.9850000000000001,1.1227272727272728,0.36,1106277181.1,21.3233746649766,26571755072.0,2010-08-01
BD10,2010,9,483.448485,671.755974,-28.032127184327805,0.48333333333333334,0.385,1.0175,1.1109090909090908,0.435,1106277181.1,21.3233746649766,26571755072.0,2010-09-01
BD10,2010,10,587.8761489999999,404.563576,45.311190595171105,0.51,0.41,1.05,1.0990909090909091,0.51,1106277181.1,21.3233746649766,26571755072.0,2010-10-01
BD10,2010,11,69.1391319,84.517515,-18.195498412370508,0.5,0.435,1.0825,1.0872727272727272,0.5,1106277181.1,21.3233746649766,26571755072.0,2010-11-01
BD10,2010,12,27.848484,16.4037775,69.76872552678796,0.505,0.46,1.115,1.0754545454545454,0.505,1106277181.1,21.3233746649766,26571755072.0,2010-12-01
BD10,2011,1,7.5420289,10.6981731,-29.501711839005484,0.51,0.485,1.1475,1.0636363636363637,0.51,1528366924.7,19.4870042621521,27046084648.2,2011-01-01
BD10,2011,2,17.8237152,36.593272,-51.29237090359125,0.51,0.51,1.1800000000000002,1.0518181818181818,0.51,1528366924.7,19.4870042621521,27046084648.2,2011-02-01
BD10,2011,3,110.5520405,99.255492,11.381283062905979,0.53,0.49,1.2125,1.04,0.785,1528366924.7,19.4870042621521,27046084648.2,2011-03-01
BD10,2011,4,136.131492,221.155743,-38.44541853023459,0.52,0.47000000000000003,1.245,1.03,0.775,1528366924.7,19.4870042621521,27046084648.2,2011-04-01
BD10,2011,5,671.783387,508.682385,32.06342637557617,0.52,0.45,1.2775,1.025,0.485,1528366924.7,19.4870042621521,27046084648.2,2011-05-01
BD10,2011,6,1141.519105,888.34484,28.499548103414448,0.42,0.435,1.31,1.02,0.9166666666666666,1528366924.7,19.4870042621521,27046084648.2,2011-06-01
BD10,2011,7,833.65745,1092.24822,-23.675091912715583,0.43,0.42,1.32,1.0133333333333334,0.7233333333333333,1528366924.7,19.4870042621521,27046084648.2,2011-07-01
BD10,2011,8,1260.67454,839.2185400000001,50.2200535274161,0.42,0.41,1.31,1.0066666666666666,0.7133333333333334,1528366924.7,19.4870042621521,27046084648.2,2011-08-01
BD10,2011,9,865.126228,671.755974,28.785788513136456,0.39999999999999997,0.42,1.3033333333333335,1.0,0.71,1528366924.7,19.4870042621521,27046084648.2,2011-09-01
BD10,2011,10,123.895652,404.563576,-69.3754803076983,0.38,0.42,1.2966666666666666,0.915,0.7175,1528366924.7,19.4870042621521,27046084648.2,2011-10-01
BD10,2011,11,21.2745722,84.517515,-74.82820904045747,0.36,0.42,1.29,0.83,0.7250000000000001,1528366924.7,19.4870042621521,27046084648.2,2011-11-01
BD10,2011,12,7.96548086,16.4037775,-51.44117956976678,0.36,0.4225,1.26,0.84,0.81,1528366924.7,19.4870042621521,27046084648.2,2011-12-01
BD10,2012,1,21.339657600000002,10.6981731,99.47010952739214,0.35,0.425,1.14,0.85,0.7799999999999999,1675995387.4,20.1641903015642,29155976742.1,2012-01-01
BD10,2012,2,24.8830045,36.593272,-32.001149009030954,0.35,0.4275,1.19,0.845,0.77,1675995387.4,20.1641903015642,29155976742.1,2012-02-01
BD10,2012,3,34.8650858,99.255492,-64.87339380676286,0.35,0.43,1.25,0.84,0.54,1675995387.4,20.1641903015642,29155976742.1,2012-03-01
BD10,2012,4,393.22741,221.155743,77.8056516488473,0.33,0.44,1.31,0.86,0.735,1675995387.4,20.1641903015642,29155976742.1,2012-04-01
BD10,2012,5,267.306193,508.682385,-47.45125821488786,0.35,0.425,1.33,0.9099999999999999,0.8400000000000001,1675995387.4,20.1641903015642,29155976742.1,2012-05-01
BD10,2012,6,722.59842,888.34484,-18.657891906030542,0.32999999999999996,0.41,1.31,0.96,0.86,1675995387.4,20.1641903015642,29155976742.1,2012-06-01
BD10,2012,7,953.924905,1092.24822,-12.664091592660137,0.31,0.4,1.32,1.01,0.6766666666666667,1675995387.4,20.1641903015642,29155976742.1,2012-07-01
BD10,2012,8,640.322776,839.2185400000001,-23.700115586102292,0.3,0.405,1.295,1.06,0.3,1675995387.4,20.1641903015642,29155976742.1,2012-08-01
BD10,2012,9,696.67327,671.755974,3.709277917043126,0.305,0.41,1.27,1.1099999999999999,0.84,1675995387.4,20.1641903015642,29155976742.1,2012-09-01
BD10,2012,10,376.1868207,404.563576,-7.014164641455515,0.31,0.425,1.21,1.16,0.8933333333333332,1675995387.4,20.1641903015642,29155976742.1,2012-10-01
BD10,2012,11,109.6276653,84.517515,29.709995969474495,0.32,0.44,1.15,1.14,0.9099999999999998,1675995387.4,20.1641903015642,29155976742.1,2012-11-01
BD10,2012,12,8.956785199999999,16.4037775,-45.39803286163813,0.33,0.45,1.16,1.15,0.7725,1675995387.4,20.1641903015642,29155976742.1,2012-12-01
BD10,2013,1,9.1826086,10.6981731,-14.166572982446882,0.35000000000000003,0.41,1.12,1.07,0.74,1941041755.6,20.0259278722599,32454687016.8,2013-01-01
BD10,2013,2,28.839525899999998,36.593272,-21.188993703542007,0.37,0.47,1.08,1.05,0.8666666666666667,1941041755.6,20.0259278722599,32454687016.8,2013-02-01
BD10,2013,3,36.5841903,99.255492,-63.14139443286423,0.39,0.47333333333333333,1.04,1.06,0.8300000000000001,1941041755.6,20.0259278722599,32454687016.8,2013-03-01
BD10,2013,4,151.18181769999998,221.155743,-31.640112235294755,0.39,0.4766666666666666,1.04,1.05,1.045,1941041755.6,20.0259278722599,32454687016.8,2013-04-01
BD10,2013,5,1064.7929100000001,508.682385,109.32372368270626,0.39,0.48,1.0350000000000001,1.08,0.435,1941041755.6,20.0259278722599,32454687016.8,2013-05-01
BD10,2013,6,852.1712769999999,888.34484,-4.072018136560579,0.38,0.48,1.03,1.11,0.6566666666666667,1941041755.6,20.0259278722599,32454687016.8,2013-06-01
BD10,2013,7,662.987873,1092.24822,-39.30062225233015,0.4,0.48,1.025,1.09,0.44,1941041755.6,20.0259278722599,32454687016.8,2013-07-01
BD10,2013,8,810.663765,839.2185400000001,-3.4025433947157624,0.405,0.48,1.02,1.07,0.8566666666666668,1941041755.6,20.0259278722599,32454687016.8,2013-08-01
BD10,2013,9,701.5501859999999,671.755974,4.4352730981444015,0.41,0.48,1.07,1.08,0.76,1941041755.6,20.0259278722599,32454687016.8,2013-09-01
BD10,2013,10,364.439788,404.563576,-9.917795466589405,0.42,0.46,1.05,1.0550000000000002,0.6433333333333334,1941041755.6,20.0259278722599,32454687016.8,2013-10-01
BD10,2013,11,31.6721997,84.517515,-62.525874429696614,0.43,0.46,1.08,1.03,0.75,1941041755.6,20.0259278722599,32454687016.8,2013-11-01
BD10,2013,12,13.616074,16.4037775,-16.994277690001592,0.435,0.47,1.08,1.04,0.775,1941041755.6,20.0259278722599,32454687016.8,2013-12-01
BD10,2014,1,7.6737813,10.6981731,-28.270170726626215,0.44,0.46,1.07,1.05,0.65,2032918904.5,19.1263744321957,35270692354.7,2014-01-01
BD10,2014,2,31.340711900000002,36.593272,-14.353895710665054,0.43,0.46,1.06,1.06,0.7525000000000001,2032918904.5,19.1263744321957,35270692354.7,2014-02-01
BD10,2014,3,79.0611337,99.255492,-20.345834666760812,0.43,0.46,1.07,1.03,0.6533333333333333,2032918904.5,19.1263744321957,35270692354.7,2014-03-01
BD10,2014,4,46.6693012,221.155743,-78.89754045410432,0.43333333333333335,0.46,1.07,1.0,0.8433333333333334,2032918904.5,19.1263744321957,35270692354.7,2014-04-01
BD10,2014,5,320.345189,508.682385,-37.024516978310544,0.43666666666666665,0.46,1.07,1.06,1.065,2032918904.5,19.1263744321957,35270692354.7,2014-05-01
BD10,2014,6,1159.112004,888.34484,30.47996136275189,0.44,0.46,1.17,1.07,0.7849999999999999,2032918904.5,19.1263744321957,35270692354.7,2014-06-01
BD10,2014,7,912.10881,1092.24822,-16.492534087169307,0.44,0.46,1.15,1.07,0.78,2032918904.5,19.1263744321957,35270692354.7,2014-07-01
BD10,2014,8,923.3080199999999,839.2185400000001,10.019974058247076,0.45,0.46,1.02,1.03,0.735,2032918904.5,19.1263744321957,35270692354.7,2014-08-01
BD10,2014,9,542.127817,671.755974,-19.296911678823413,0.45,0.46,0.99,0.99,0.7224999999999999,2032918904.5,19.1263744321957,35270692354.7,2014-09-01
BD10,2014,10,152.8102753,404.563576,-62.228365486862316,0.43,0.47,0.965,1.04,0.44999999999999996,2032918904.5,19.1263744321957,35270692354.7,2014-10-01
BD10,2014,11,27.840316,84.517515,-67.05970827466946,0.43,0.47,0.94,1.09,0.82,2032918904.5,19.1263744321957,35270692354.7,2014-11-01
BD10,2014,12,10.7009222,16.4037775,-34.765500202621006,0.43,0.47,0.94,1.12,0.6133333333333333,2032918904.5,19.1263744321957,35270692354.7,2014-12-01
BD10,2015,1,9.1383401,10.6981731,-14.580367932165908,0.425,0.47,0.92,1.15,0.8466666666666667,1755769691.8,18.656464728563,38770937144.2,2015-01-01
BD10,2015,2,37.7696973,36.593272,3.2148677494595135,0.42,0.47,0.9025000000000001,1.14,0.42,1755769691.8,18.656464728563,38770937144.2,2015-02-01
BD10,2015,3,85.541503,99.255492,-13.816856602756044,0.40249999999999997,0.47,0.885,1.1300000000000001,0.47,1755769691.8,18.656464728563,38770937144.2,2015-03-01
BD10,2015,4,283.10461399999997,221.155743,28.011423153501365,0.385,0.46,0.8674999999999999,1.12,0.79,1755769691.8,18.656464728563,38770937144.2,2015-04-01
BD10,2015,5,149.026873,508.682385,-70.703354903866,0.3675,0.45,0.85,1.185,0.65,1755769691.8,18.656464728563,38770937144.2,2015-05-01
BD10,2015,6,1140.572626,888.34484,28.393004005066313,0.35,0.4475,0.86,1.25,0.8,1755769691.8,18.656464728563,38770937144.2,2015-06-01
BD10,2015,7,1828.34814,1092.24822,67.39309861269447,0.355,0.445,0.87,1.27,1.07,1755769691.8,18.656464728563,38770937144.2,2015-07-01
BD10,2015,8,742.32991,839.2185400000001,-11.545101231915114,0.36,0.4425,0.9,1.2933333333333334,0.63,1755769691.8,18.656464728563,38770937144.2,2015-08-01
BD10,2015,9,818.59788,671.755974,21.859412001299148,0.34,0.44,0.92,1.3166666666666667,0.5666666666666668,1755769691.8,18.656464728563,38770937144.2,2015-09-01
BD10,2015,10,364.9185753,404.563576,-9.799448851025586,0.335,0.43,0.88,1.34,0.8833333333333334,1755769691.8,18.656464728563,38770937144.2,2015-10-01
BD10,2015,11,39.4324103,84.517515,-53.344096427823274,0.33,0.43,0.86,1.34,0.74,1755769691.8,18.656464728563,38770937144.2,2015-11-01
BD10,2015,12,12.391831400000001,16.4037775,-24.45745255932665,0.33,0.43,0.85,1.3599999999999999,0.64,1755769691.8,18.656464728563,38770937144.2,2015-12-01
BD10,2016,1,8.7538865,10.6981731,-18.174005802916014,0.33,0.43,0.85,1.38,0.8866666666666667,1858017034.6,14.9717904789002,41569252897.7,2016-01-01
BD10,2016,2,67.0571789,36.593272,83.25002175263255,0.33,0.43,0.855,1.37,0.43,1858017034.6,14.9717904789002,41569252897.7,2016-02-01
BD10,2016,3,111.87799799999999,99.255492,12.717186470648887,0.33,0.43,0.86,1.36,0.7066666666666667,1858017034.6,14.9717904789002,41569252897.7,2016-03-01
BD10,2016,4,127.2735201,221.155743,-42.45072799217337,0.32,0.42,0.865,1.39,0.855,1858017034.6,14.9717904789002,41569252897.7,2016-04-01
BD10,2016,5,593.0369000000001,508.682385,16.58294399166192,0.35,0.41,0.87,1.41,0.8966666666666666,1858017034.6,14.9717904789002,41569252897.7,2016-05-01
BD10,2016,6,473.099334,888.34484,-46.74372915814989,0.38,0.42,0.9,1.39,0.7725,1858017034.6,14.9717904789002,41569252897.7,2016-06-01
BD10,2016,7,1265.62054,1092.24822,15.872978030579896,0.38,0.4,0.91,1.3716666666666666,0.5633333333333334,1858017034.6,14.9717904789002,41569252897.7,2016-07-01
BD10,2016,8,1101.26563,839.2185400000001,31.22513117977589,0.42,0.4,0.91,1.3533333333333333,0.5766666666666667,1858017034.6,14.9717904789002,41569252897.7,2016-08-01
BD10,2016,9,430.12674200000004,671.755974,-35.96979280455197,0.46,0.405,0.94,1.335,0.7,1858017034.6,14.9717904789002,41569252897.7,2016-09-01
BD10,2016,10,358.79684,404.563576,-11.312619008489296,0.45,0.41,0.96,1.3166666666666667,0.6849999999999999,1858017034.6,14.9717904789002,41569252897.7,2016-10-01
BD10,2016,11,256.2463832,84.517515,203.18731354086785,0.44,0.41,0.96,1.2983333333333333,0.6033333333333334,1858017034.6,14.9717904789002,41569252897.7,2016-11-01
BD10,2016,12,11.4490118,16.4037775,-30.205028689276,0.43,0.4033333333333333,0.958,1.28,1.28,1858017034.6,14.9717904789002,41569252897.7,2016-12-01
BD10,2017,1,7.7696968,10.6981731,-27.373611107488994,0.42,0.39666666666666667,0.956,1.27,0.845,2277943607.4,16.8057450414319,51068283464.6,2017-01-01
BD10,2017,2,24.192095000000002,36.593272,-33.889226959535065,0.44,0.39,0.954,1.2033333333333334,0.41500000000000004,2277943607.4,16.8057450414319,51068283464.6,2017-02-01
BD10,2017,3,200.124114,99.255492,101.62522996712362,0.46,0.385,0.952,1.1366666666666667,0.46,2277943607.4,16.8057450414319,51068283464.6,2017-03-01
BD10,2017,4,542.045331,221.155743,145.09665616054113,0.46,0.38,0.95,1.07,0.8000000000000002,2277943607.4,16.8057450414319,51068283464.6,2017-04-01
BD10,2017,5,388.170494,508.682385,-23.69098961427571,0.46,0.38,0.96,1.01,0.8099999999999999,2277943607.4,16.8057450414319,51068283464.6,2017-05-01
BD10,2017,6,797.78499,888.34484,-10.194222549882767,0.48000000000000004,0.38,0.94,0.9775,0.7533333333333333,2277943607.4,16.8057450414319,51068283464.6,2017-06-01
BD10,2017,7,1812.28697,1092.24822,65.92262974802561,0.5,0.38,0.92,0.9450000000000001,0.6966666666666667,2277943607.4,16.8057450414319,51068283464.6,2017-07-01
BD10,2017,8,1154.45374,839.2185400000001,37.5629451656299,0.52,0.38,0.9,0.9125,0.64,2277943607.4,16.8057450414319,51068283464.6,2017-08-01
BD10,2017,9,734.281955,671.755974,9.307841451366087,0.54,0.4,0.915,0.88,0.6066666666666667,2277943607.4,16.8057450414319,51068283464.6,2017-09-01
BD10,2017,10,787.421615,404.563576,94.63482669037906,0.52,0.385,0.93,0.855,0.7250000000000001,2277943607.4,16.8057450414319,51068283464.6,2017-10-01
BD10,2017,11,69.5446644,84.517515,-17.715677750345595,0.48,0.37,0.9233333333333333,0.83,0.5599999999999999,2277943607.4,16.8057450414319,51068283464.6,2017-11-01
BD10,2017,12,78.6047456,16.4037775,379.1868555885984,0.53,0.37,0.9166666666666667,0.82,0.675,2277943607.4,16.8057450414319,51068283464.6,2017-12-01
BD10,2018,1,12.6779974,10.6981731,18.506190556965286,0.5,0.37,0.91,0.8083333333333333,0.5933333333333334,3025189205.6,17.0924802738604,57125459320.6,2018-01-01
BD10,2018,2,28.668247100000002,36.593272,-21.657054608289734,0.52,0.38,0.91,0.7966666666666666,0.6033333333333334,3025189205.6,17.0924802738604,57125459320.6,2018-02-01
BD10,2018,3,50.0086959,99.255492,-49.61619262337645,0.52,0.38,0.91,0.7849999999999999,0.6033333333333334,3025189205.6,17.0924802738604,57125459320.6,2018-03-01
BD10,2018,4,299.497228,221.155743,35.42367199571209,0.5,0.37666666666666665,0.9,0.7733333333333333,0.5,3025189205.6,17.0924802738604,57125459320.6,2018-04-01
BD10,2018,5,572.101183,508.682385,12.467268352530033,0.48,0.37333333333333335,0.89,0.7616666666666667,0.89,3025189205.6,17.0924802738604,57125459320.6,2018-05-01
BD10,2018,6,922.0822000000001,888.34484,3.7977774486763587,0.46,0.37,0.8866666666666667,0.75,0.5266666666666667,3025189205.6,17.0924802738604,57125459320.6,2018-06-01
BD10,2018,7,1327.37416,1092.24822,21.526786283066695,0.48,0.37,0.8833333333333333,0.7466666666666667,0.425,3025189205.6,17.0924802738604,57125459320.6,2018-07-01
BD10,2018,8,559.544406,839.2185400000001,-33.3255428317873,0.48,0.37,0.88,0.7433333333333333,0.5766666666666667,3025189205.6,17.0924802738604,57125459320.6,2018-08-01
BD10,2018,9,361.498551,671.755974,-46.186031089914806,0.45999999999999996,0.38,0.88,0.74,0.6666666666666666,3025189205.6,17.0924802738604,57125459320.6,2018-09-01
BD10,2018,10,239.990246,404.563576,-40.67922565525276,0.44,0.38,0.87,0.73,0.5633333333333334,3025189205.6,17.0924802738604,57125459320.6,2018-10-01
BD10,2018,11,39.1665351,84.517515,-53.658676429376804,0.4166666666666667,0.37,0.85,0.72,0.37,3025189205.6,17.0924802738604,57125459320.6,2018-11-01
BD10,2018,12,15.0819497,16.4037775,-8.058069551357919,0.3933333333333333,0.38,0.83,0.71,0.64,3025189205.6,17.0924802738604,57125459320.6,2018-12-01
BD10,2019,1,9.6948616,10.6981731,-9.378344233371964,0.37,0.41,0.8200000000000001,0.71,0.49666666666666665,5933889102.9,17.0856511809436,62468325028.8,2019-01-01
